Archivo: a280.tsp, semilla: 15391952

Permutacion Pos1: (4159(Ciudad: 16557)) -> Pos2: (7240(Ciudad: 15155)). Coste sin permutar: 4.069129145846416E7, Coste con permutacion: 4.0684168017016076E7

Permutacion Pos1: (16130(Ciudad: 3155)) -> Pos2: (3637(Ciudad: 10122)). Coste sin permutar: 4.0684168017016076E7, Coste con permutacion: 4.067498441617642E7

Permutacion Pos1: (9983(Ciudad: 10197)) -> Pos2: (12645(Ciudad: 17211)). Coste sin permutar: 4.067498441617642E7, Coste con permutacion: 4.066396412270097E7

Permutacion Pos1: (14548(Ciudad: 6743)) -> Pos2: (15731(Ciudad: 17524)). Coste sin permutar: 4.066396412270097E7, Coste con permutacion: 4.065835728720708E7

Permutacion Pos1: (13797(Ciudad: 8508)) -> Pos2: (9679(Ciudad: 14554)). Coste sin permutar: 4.065835728720708E7, Coste con permutacion: 4.0648863206415586E7

Permutacion Pos1: (18460(Ciudad: 15331)) -> Pos2: (2778(Ciudad: 6050)). Coste sin permutar: 4.0648863206415586E7, Coste con permutacion: 4.06419557654137E7

Permutacion Pos1: (16510(Ciudad: 1696)) -> Pos2: (6614(Ciudad: 17123)). Coste sin permutar: 4.06419557654137E7, Coste con permutacion: 4.063303724201487E7

Permutacion Pos1: (4330(Ciudad: 1397)) -> Pos2: (7017(Ciudad: 9214)). Coste sin permutar: 4.063303724201487E7, Coste con permutacion: 4.062472574624151E7

Permutacion Pos1: (14331(Ciudad: 9283)) -> Pos2: (2266(Ciudad: 3659)). Coste sin permutar: 4.062472574624151E7, Coste con permutacion: 4.06128658997605E7

Permutacion Pos1: (16819(Ciudad: 11786)) -> Pos2: (4018(Ciudad: 18138)). Coste sin permutar: 4.06128658997605E7, Coste con permutacion: 4.060466293621925E7

Permutacion Pos1: (15200(Ciudad: 9727)) -> Pos2: (6907(Ciudad: 8251)). Coste sin permutar: 4.060466293621925E7, Coste con permutacion: 4.059649578641901E7

Permutacion Pos1: (14489(Ciudad: 13951)) -> Pos2: (17139(Ciudad: 16486)). Coste sin permutar: 4.059649578641901E7, Coste con permutacion: 4.059056501385489E7

Permutacion Pos1: (15487(Ciudad: 5627)) -> Pos2: (3098(Ciudad: 6082)). Coste sin permutar: 4.059056501385489E7, Coste con permutacion: 4.0582468546303466E7

Permutacion Pos1: (14429(Ciudad: 10065)) -> Pos2: (16639(Ciudad: 11475)). Coste sin permutar: 4.0582468546303466E7, Coste con permutacion: 4.057515168196512E7

Permutacion Pos1: (13082(Ciudad: 14472)) -> Pos2: (871(Ciudad: 3686)). Coste sin permutar: 4.057515168196512E7, Coste con permutacion: 4.05663308212244E7

Permutacion Pos1: (15987(Ciudad: 1387)) -> Pos2: (7286(Ciudad: 7795)). Coste sin permutar: 4.05663308212244E7, Coste con permutacion: 4.055884473828033E7

Permutacion Pos1: (15284(Ciudad: 17804)) -> Pos2: (12579(Ciudad: 2780)). Coste sin permutar: 4.055884473828033E7, Coste con permutacion: 4.055235808080548E7

Permutacion Pos1: (11294(Ciudad: 2639)) -> Pos2: (12312(Ciudad: 7214)). Coste sin permutar: 4.055235808080548E7, Coste con permutacion: 4.054193926363754E7

Permutacion Pos1: (11599(Ciudad: 3144)) -> Pos2: (6654(Ciudad: 347)). Coste sin permutar: 4.054193926363754E7, Coste con permutacion: 4.0533638101639174E7

Permutacion Pos1: (14959(Ciudad: 3550)) -> Pos2: (14373(Ciudad: 12715)). Coste sin permutar: 4.0533638101639174E7, Coste con permutacion: 4.052858016155951E7

Permutacion Pos1: (7070(Ciudad: 95)) -> Pos2: (12169(Ciudad: 2979)). Coste sin permutar: 4.052858016155951E7, Coste con permutacion: 4.0521698359090745E7

Permutacion Pos1: (13961(Ciudad: 12733)) -> Pos2: (6222(Ciudad: 8750)). Coste sin permutar: 4.0521698359090745E7, Coste con permutacion: 4.05116706578053E7

Permutacion Pos1: (17348(Ciudad: 16145)) -> Pos2: (5525(Ciudad: 13419)). Coste sin permutar: 4.05116706578053E7, Coste con permutacion: 4.0503557661385365E7

Permutacion Pos1: (2590(Ciudad: 4978)) -> Pos2: (8724(Ciudad: 3995)). Coste sin permutar: 4.0503557661385365E7, Coste con permutacion: 4.0496640840074554E7

Permutacion Pos1: (6082(Ciudad: 14212)) -> Pos2: (337(Ciudad: 5076)). Coste sin permutar: 4.0496640840074554E7, Coste con permutacion: 4.049055955097505E7

Permutacion Pos1: (14370(Ciudad: 373)) -> Pos2: (12903(Ciudad: 2765)). Coste sin permutar: 4.049055955097505E7, Coste con permutacion: 4.048175829478937E7

Permutacion Pos1: (7596(Ciudad: 15050)) -> Pos2: (3087(Ciudad: 7207)). Coste sin permutar: 4.048175829478937E7, Coste con permutacion: 4.047568470644652E7

Permutacion Pos1: (14470(Ciudad: 9395)) -> Pos2: (439(Ciudad: 8540)). Coste sin permutar: 4.047568470644652E7, Coste con permutacion: 4.0466339872756146E7

Permutacion Pos1: (17859(Ciudad: 3225)) -> Pos2: (5230(Ciudad: 15802)). Coste sin permutar: 4.0466339872756146E7, Coste con permutacion: 4.045878829226297E7

Permutacion Pos1: (7189(Ciudad: 1725)) -> Pos2: (7526(Ciudad: 1485)). Coste sin permutar: 4.045878829226297E7, Coste con permutacion: 4.0449366201610155E7

Permutacion Pos1: (13344(Ciudad: 13292)) -> Pos2: (14418(Ciudad: 14813)). Coste sin permutar: 4.0449366201610155E7, Coste con permutacion: 4.044090489441201E7

Permutacion Pos1: (4195(Ciudad: 6331)) -> Pos2: (1463(Ciudad: 8748)). Coste sin permutar: 4.044090489441201E7, Coste con permutacion: 4.042712508869711E7

Permutacion Pos1: (8180(Ciudad: 12649)) -> Pos2: (13879(Ciudad: 16182)). Coste sin permutar: 4.042712508869711E7, Coste con permutacion: 4.042001226200138E7

Permutacion Pos1: (5359(Ciudad: 18441)) -> Pos2: (16206(Ciudad: 869)). Coste sin permutar: 4.042001226200138E7, Coste con permutacion: 4.041302506259736E7

Permutacion Pos1: (3228(Ciudad: 15181)) -> Pos2: (15250(Ciudad: 12547)). Coste sin permutar: 4.041302506259736E7, Coste con permutacion: 4.0405302524735585E7

Permutacion Pos1: (9338(Ciudad: 2571)) -> Pos2: (6514(Ciudad: 643)). Coste sin permutar: 4.0405302524735585E7, Coste con permutacion: 4.039811205785555E7

Permutacion Pos1: (12360(Ciudad: 6374)) -> Pos2: (8489(Ciudad: 10172)). Coste sin permutar: 4.039811205785555E7, Coste con permutacion: 4.038994143530655E7

Permutacion Pos1: (3942(Ciudad: 15779)) -> Pos2: (12619(Ciudad: 8510)). Coste sin permutar: 4.038994143530655E7, Coste con permutacion: 4.037289266908923E7

Permutacion Pos1: (11848(Ciudad: 5474)) -> Pos2: (2628(Ciudad: 361)). Coste sin permutar: 4.037289266908923E7, Coste con permutacion: 4.036695532228438E7

Permutacion Pos1: (2658(Ciudad: 16003)) -> Pos2: (5709(Ciudad: 3938)). Coste sin permutar: 4.036695532228438E7, Coste con permutacion: 4.035923489967953E7

Permutacion Pos1: (7405(Ciudad: 16187)) -> Pos2: (8456(Ciudad: 16588)). Coste sin permutar: 4.035923489967953E7, Coste con permutacion: 4.03502972221631E7

Permutacion Pos1: (12912(Ciudad: 3540)) -> Pos2: (16752(Ciudad: 8063)). Coste sin permutar: 4.03502972221631E7, Coste con permutacion: 4.034312544251763E7

Permutacion Pos1: (15351(Ciudad: 16101)) -> Pos2: (17771(Ciudad: 17259)). Coste sin permutar: 4.034312544251763E7, Coste con permutacion: 4.033232855823539E7

Permutacion Pos1: (9487(Ciudad: 8777)) -> Pos2: (10762(Ciudad: 4841)). Coste sin permutar: 4.033232855823539E7, Coste con permutacion: 4.032036032635958E7

Permutacion Pos1: (2407(Ciudad: 5202)) -> Pos2: (1526(Ciudad: 9324)). Coste sin permutar: 4.032036032635958E7, Coste con permutacion: 4.031206132534571E7

Permutacion Pos1: (13296(Ciudad: 2247)) -> Pos2: (5538(Ciudad: 6642)). Coste sin permutar: 4.031206132534571E7, Coste con permutacion: 4.030341818463274E7

Permutacion Pos1: (4445(Ciudad: 2719)) -> Pos2: (4205(Ciudad: 3000)). Coste sin permutar: 4.030341818463274E7, Coste con permutacion: 4.029604608425179E7

Permutacion Pos1: (532(Ciudad: 1162)) -> Pos2: (9566(Ciudad: 8648)). Coste sin permutar: 4.029604608425179E7, Coste con permutacion: 4.028973478264439E7

Permutacion Pos1: (11322(Ciudad: 5937)) -> Pos2: (13223(Ciudad: 1976)). Coste sin permutar: 4.028973478264439E7, Coste con permutacion: 4.0281547876212224E7

Permutacion Pos1: (17370(Ciudad: 11545)) -> Pos2: (3476(Ciudad: 16424)). Coste sin permutar: 4.0281547876212224E7, Coste con permutacion: 4.027245005151994E7

Permutacion Pos1: (3871(Ciudad: 14533)) -> Pos2: (15756(Ciudad: 3441)). Coste sin permutar: 4.027245005151994E7, Coste con permutacion: 4.0261665326883756E7

Permutacion Pos1: (3989(Ciudad: 2925)) -> Pos2: (4060(Ciudad: 3171)). Coste sin permutar: 4.0261665326883756E7, Coste con permutacion: 4.025352316408224E7

Permutacion Pos1: (8816(Ciudad: 9668)) -> Pos2: (36(Ciudad: 13364)). Coste sin permutar: 4.025352316408224E7, Coste con permutacion: 4.0246492144173354E7

Permutacion Pos1: (10956(Ciudad: 7247)) -> Pos2: (4020(Ciudad: 5647)). Coste sin permutar: 4.0246492144173354E7, Coste con permutacion: 4.023287664695698E7

Permutacion Pos1: (2092(Ciudad: 9618)) -> Pos2: (2409(Ciudad: 4457)). Coste sin permutar: 4.023287664695698E7, Coste con permutacion: 4.021624491711909E7

Permutacion Pos1: (11305(Ciudad: 5349)) -> Pos2: (8773(Ciudad: 12362)). Coste sin permutar: 4.021624491711909E7, Coste con permutacion: 4.0208479511982754E7

Permutacion Pos1: (2981(Ciudad: 7435)) -> Pos2: (12303(Ciudad: 3665)). Coste sin permutar: 4.0208479511982754E7, Coste con permutacion: 4.0196246917579465E7

Permutacion Pos1: (9692(Ciudad: 15525)) -> Pos2: (3327(Ciudad: 8956)). Coste sin permutar: 4.0196246917579465E7, Coste con permutacion: 4.019008467178989E7

Permutacion Pos1: (6338(Ciudad: 17846)) -> Pos2: (12845(Ciudad: 17188)). Coste sin permutar: 4.019008467178989E7, Coste con permutacion: 4.018063228432444E7

Permutacion Pos1: (7369(Ciudad: 17542)) -> Pos2: (13157(Ciudad: 1445)). Coste sin permutar: 4.018063228432444E7, Coste con permutacion: 4.017315281194591E7

Permutacion Pos1: (2682(Ciudad: 2285)) -> Pos2: (6613(Ciudad: 5170)). Coste sin permutar: 4.017315281194591E7, Coste con permutacion: 4.0164711019335315E7

Permutacion Pos1: (4936(Ciudad: 8998)) -> Pos2: (125(Ciudad: 5150)). Coste sin permutar: 4.0164711019335315E7, Coste con permutacion: 4.015286125388056E7

Permutacion Pos1: (17010(Ciudad: 1649)) -> Pos2: (8957(Ciudad: 12544)). Coste sin permutar: 4.015286125388056E7, Coste con permutacion: 4.014624946795407E7

Permutacion Pos1: (13151(Ciudad: 11517)) -> Pos2: (3274(Ciudad: 11985)). Coste sin permutar: 4.014624946795407E7, Coste con permutacion: 4.013411951735306E7

Permutacion Pos1: (5090(Ciudad: 1542)) -> Pos2: (12010(Ciudad: 3428)). Coste sin permutar: 4.013411951735306E7, Coste con permutacion: 4.012749915132955E7

Permutacion Pos1: (4005(Ciudad: 2094)) -> Pos2: (5858(Ciudad: 15565)). Coste sin permutar: 4.012749915132955E7, Coste con permutacion: 4.012122930361031E7

Permutacion Pos1: (9888(Ciudad: 17255)) -> Pos2: (15518(Ciudad: 1117)). Coste sin permutar: 4.012122930361031E7, Coste con permutacion: 4.0114062073579E7

Permutacion Pos1: (18336(Ciudad: 16050)) -> Pos2: (14601(Ciudad: 4299)). Coste sin permutar: 4.0114062073579E7, Coste con permutacion: 4.0107147201884806E7

Permutacion Pos1: (18402(Ciudad: 14407)) -> Pos2: (768(Ciudad: 17070)). Coste sin permutar: 4.0107147201884806E7, Coste con permutacion: 4.01012131106945E7

Permutacion Pos1: (7591(Ciudad: 9279)) -> Pos2: (17700(Ciudad: 5374)). Coste sin permutar: 4.01012131106945E7, Coste con permutacion: 4.009249626773032E7

Permutacion Pos1: (12623(Ciudad: 11545)) -> Pos2: (3476(Ciudad: 14955)). Coste sin permutar: 4.009249626773032E7, Coste con permutacion: 4.008459611459647E7

Permutacion Pos1: (10256(Ciudad: 6058)) -> Pos2: (17718(Ciudad: 10582)). Coste sin permutar: 4.008459611459647E7, Coste con permutacion: 4.0078605425732136E7

Permutacion Pos1: (2637(Ciudad: 16895)) -> Pos2: (6862(Ciudad: 12216)). Coste sin permutar: 4.0078605425732136E7, Coste con permutacion: 4.006830704369668E7

Permutacion Pos1: (9618(Ciudad: 17758)) -> Pos2: (14388(Ciudad: 17089)). Coste sin permutar: 4.006830704369668E7, Coste con permutacion: 4.00601328492505E7

Permutacion Pos1: (12116(Ciudad: 4563)) -> Pos2: (10178(Ciudad: 15)). Coste sin permutar: 4.00601328492505E7, Coste con permutacion: 4.0053916895633616E7

Permutacion Pos1: (5667(Ciudad: 16562)) -> Pos2: (9956(Ciudad: 5465)). Coste sin permutar: 4.0053916895633616E7, Coste con permutacion: 4.004714140078111E7

Permutacion Pos1: (1768(Ciudad: 457)) -> Pos2: (10262(Ciudad: 4928)). Coste sin permutar: 4.004714140078111E7, Coste con permutacion: 4.003904423852123E7

Permutacion Pos1: (17177(Ciudad: 5151)) -> Pos2: (9784(Ciudad: 16075)). Coste sin permutar: 4.003904423852123E7, Coste con permutacion: 4.003346774255213E7

Permutacion Pos1: (8738(Ciudad: 8894)) -> Pos2: (6493(Ciudad: 13253)). Coste sin permutar: 4.003346774255213E7, Coste con permutacion: 4.00246829131544E7

Permutacion Pos1: (17180(Ciudad: 6678)) -> Pos2: (11671(Ciudad: 7164)). Coste sin permutar: 4.00246829131544E7, Coste con permutacion: 4.001780543330821E7

Permutacion Pos1: (18007(Ciudad: 16478)) -> Pos2: (7708(Ciudad: 8263)). Coste sin permutar: 4.001780543330821E7, Coste con permutacion: 4.000997703270243E7

Permutacion Pos1: (18001(Ciudad: 16666)) -> Pos2: (16356(Ciudad: 15794)). Coste sin permutar: 4.000997703270243E7, Coste con permutacion: 4.0002907285561234E7

Permutacion Pos1: (7710(Ciudad: 7928)) -> Pos2: (1208(Ciudad: 1150)). Coste sin permutar: 4.0002907285561234E7, Coste con permutacion: 3.9997105353578724E7

Permutacion Pos1: (8655(Ciudad: 8650)) -> Pos2: (17796(Ciudad: 3904)). Coste sin permutar: 3.9997105353578724E7, Coste con permutacion: 3.999082551601804E7

Permutacion Pos1: (8206(Ciudad: 12012)) -> Pos2: (12005(Ciudad: 1031)). Coste sin permutar: 3.999082551601804E7, Coste con permutacion: 3.998208894159866E7

Permutacion Pos1: (5949(Ciudad: 5460)) -> Pos2: (1724(Ciudad: 7482)). Coste sin permutar: 3.998208894159866E7, Coste con permutacion: 3.997319764394085E7

Permutacion Pos1: (14700(Ciudad: 10941)) -> Pos2: (6136(Ciudad: 15894)). Coste sin permutar: 3.997319764394085E7, Coste con permutacion: 3.996182760871484E7

Permutacion Pos1: (10130(Ciudad: 9177)) -> Pos2: (17887(Ciudad: 5694)). Coste sin permutar: 3.996182760871484E7, Coste con permutacion: 3.995375103474251E7

Permutacion Pos1: (4512(Ciudad: 14005)) -> Pos2: (17733(Ciudad: 4624)). Coste sin permutar: 3.995375103474251E7, Coste con permutacion: 3.9942877727920964E7

Permutacion Pos1: (9570(Ciudad: 10122)) -> Pos2: (16130(Ciudad: 6338)). Coste sin permutar: 3.9942877727920964E7, Coste con permutacion: 3.992939920598597E7

Permutacion Pos1: (13167(Ciudad: 16811)) -> Pos2: (15440(Ciudad: 9189)). Coste sin permutar: 3.992939920598597E7, Coste con permutacion: 3.992210014011285E7

Permutacion Pos1: (10775(Ciudad: 12468)) -> Pos2: (13947(Ciudad: 4468)). Coste sin permutar: 3.992210014011285E7, Coste con permutacion: 3.991608347182914E7

Permutacion Pos1: (1762(Ciudad: 13325)) -> Pos2: (10207(Ciudad: 14937)). Coste sin permutar: 3.991608347182914E7, Coste con permutacion: 3.990090019704635E7

Permutacion Pos1: (12068(Ciudad: 4508)) -> Pos2: (2829(Ciudad: 9762)). Coste sin permutar: 3.990090019704635E7, Coste con permutacion: 3.989093814805942E7

Permutacion Pos1: (9677(Ciudad: 5931)) -> Pos2: (4981(Ciudad: 10373)). Coste sin permutar: 3.989093814805942E7, Coste con permutacion: 3.988321210180936E7

Permutacion Pos1: (5980(Ciudad: 5280)) -> Pos2: (2284(Ciudad: 4350)). Coste sin permutar: 3.988321210180936E7, Coste con permutacion: 3.987379293328858E7

Permutacion Pos1: (6424(Ciudad: 3438)) -> Pos2: (6707(Ciudad: 2627)). Coste sin permutar: 3.987379293328858E7, Coste con permutacion: 3.98642114302451E7

Permutacion Pos1: (11839(Ciudad: 5650)) -> Pos2: (18372(Ciudad: 1205)). Coste sin permutar: 3.98642114302451E7, Coste con permutacion: 3.985546680809506E7

Permutacion Pos1: (10539(Ciudad: 18386)) -> Pos2: (16946(Ciudad: 13090)). Coste sin permutar: 3.985546680809506E7, Coste con permutacion: 3.98465851109584E7

Permutacion Pos1: (3864(Ciudad: 884)) -> Pos2: (10071(Ciudad: 7271)). Coste sin permutar: 3.98465851109584E7, Coste con permutacion: 3.983683124767863E7

Permutacion Pos1: (15411(Ciudad: 2833)) -> Pos2: (17611(Ciudad: 17093)). Coste sin permutar: 3.983683124767863E7, Coste con permutacion: 3.983069925023364E7

Permutacion Pos1: (12268(Ciudad: 5615)) -> Pos2: (13903(Ciudad: 10739)). Coste sin permutar: 3.983069925023364E7, Coste con permutacion: 3.981830724084724E7

Permutacion Pos1: (3909(Ciudad: 7846)) -> Pos2: (5227(Ciudad: 4742)). Coste sin permutar: 3.981830724084724E7, Coste con permutacion: 3.981147437623684E7

Permutacion Pos1: (560(Ciudad: 10472)) -> Pos2: (8005(Ciudad: 14146)). Coste sin permutar: 3.981147437623684E7, Coste con permutacion: 3.9802661214866325E7

Permutacion Pos1: (837(Ciudad: 13971)) -> Pos2: (16203(Ciudad: 6739)). Coste sin permutar: 3.9802661214866325E7, Coste con permutacion: 3.97925238853715E7

Permutacion Pos1: (10889(Ciudad: 7478)) -> Pos2: (2726(Ciudad: 11658)). Coste sin permutar: 3.97925238853715E7, Coste con permutacion: 3.978740326354716E7

Permutacion Pos1: (6279(Ciudad: 9336)) -> Pos2: (17975(Ciudad: 7117)). Coste sin permutar: 3.978740326354716E7, Coste con permutacion: 3.977915008763535E7

Permutacion Pos1: (9594(Ciudad: 9686)) -> Pos2: (6618(Ciudad: 11243)). Coste sin permutar: 3.977915008763535E7, Coste con permutacion: 3.977125998955837E7

Permutacion Pos1: (945(Ciudad: 8143)) -> Pos2: (103(Ciudad: 9439)). Coste sin permutar: 3.977125998955837E7, Coste con permutacion: 3.9762137089050755E7

Permutacion Pos1: (9929(Ciudad: 7073)) -> Pos2: (8718(Ciudad: 11138)). Coste sin permutar: 3.9762137089050755E7, Coste con permutacion: 3.975671081876406E7

Permutacion Pos1: (4038(Ciudad: 4493)) -> Pos2: (12184(Ciudad: 15628)). Coste sin permutar: 3.975671081876406E7, Coste con permutacion: 3.9750417824407324E7

Permutacion Pos1: (9242(Ciudad: 3223)) -> Pos2: (4890(Ciudad: 634)). Coste sin permutar: 3.9750417824407324E7, Coste con permutacion: 3.974264693938406E7

Permutacion Pos1: (11916(Ciudad: 2976)) -> Pos2: (3923(Ciudad: 13413)). Coste sin permutar: 3.974264693938406E7, Coste con permutacion: 3.973277697653568E7

Permutacion Pos1: (16513(Ciudad: 12676)) -> Pos2: (17035(Ciudad: 12913)). Coste sin permutar: 3.973277697653568E7, Coste con permutacion: 3.972304279757515E7

Permutacion Pos1: (14774(Ciudad: 17886)) -> Pos2: (14851(Ciudad: 12800)). Coste sin permutar: 3.972304279757515E7, Coste con permutacion: 3.971662668615392E7

Permutacion Pos1: (4692(Ciudad: 2347)) -> Pos2: (4857(Ciudad: 6345)). Coste sin permutar: 3.971662668615392E7, Coste con permutacion: 3.9700882011803605E7

Permutacion Pos1: (8217(Ciudad: 7283)) -> Pos2: (16371(Ciudad: 6087)). Coste sin permutar: 3.9700882011803605E7, Coste con permutacion: 3.9689635462556034E7

Permutacion Pos1: (12693(Ciudad: 5072)) -> Pos2: (2592(Ciudad: 14975)). Coste sin permutar: 3.9689635462556034E7, Coste con permutacion: 3.968333207645112E7

Permutacion Pos1: (1210(Ciudad: 7125)) -> Pos2: (3980(Ciudad: 14419)). Coste sin permutar: 3.968333207645112E7, Coste con permutacion: 3.967428132229897E7

Permutacion Pos1: (3306(Ciudad: 12804)) -> Pos2: (5915(Ciudad: 5068)). Coste sin permutar: 3.967428132229897E7, Coste con permutacion: 3.966616163443455E7

Permutacion Pos1: (17498(Ciudad: 16650)) -> Pos2: (16107(Ciudad: 17978)). Coste sin permutar: 3.966616163443455E7, Coste con permutacion: 3.96601431638077E7

Permutacion Pos1: (2099(Ciudad: 8575)) -> Pos2: (4925(Ciudad: 15117)). Coste sin permutar: 3.96601431638077E7, Coste con permutacion: 3.9652520693978794E7

Permutacion Pos1: (4871(Ciudad: 13494)) -> Pos2: (13105(Ciudad: 2355)). Coste sin permutar: 3.9652520693978794E7, Coste con permutacion: 3.964692641879581E7

Permutacion Pos1: (1999(Ciudad: 15011)) -> Pos2: (11139(Ciudad: 5017)). Coste sin permutar: 3.964692641879581E7, Coste con permutacion: 3.96389351926748E7

Permutacion Pos1: (17426(Ciudad: 11780)) -> Pos2: (3879(Ciudad: 13358)). Coste sin permutar: 3.96389351926748E7, Coste con permutacion: 3.963280766507453E7

Permutacion Pos1: (2006(Ciudad: 8184)) -> Pos2: (6302(Ciudad: 5619)). Coste sin permutar: 3.963280766507453E7, Coste con permutacion: 3.9626431100172356E7

Permutacion Pos1: (7797(Ciudad: 1694)) -> Pos2: (6515(Ciudad: 1084)). Coste sin permutar: 3.9626431100172356E7, Coste con permutacion: 3.961870172793119E7

Permutacion Pos1: (4494(Ciudad: 9030)) -> Pos2: (4421(Ciudad: 5689)). Coste sin permutar: 3.961870172793119E7, Coste con permutacion: 3.9612846043298386E7

Permutacion Pos1: (7327(Ciudad: 15777)) -> Pos2: (4433(Ciudad: 3921)). Coste sin permutar: 3.9612846043298386E7, Coste con permutacion: 3.9603992786607176E7

Permutacion Pos1: (5529(Ciudad: 16803)) -> Pos2: (17977(Ciudad: 15606)). Coste sin permutar: 3.9603992786607176E7, Coste con permutacion: 3.959420354432858E7

Permutacion Pos1: (7447(Ciudad: 1625)) -> Pos2: (7632(Ciudad: 3191)). Coste sin permutar: 3.959420354432858E7, Coste con permutacion: 3.95861743180589E7

Permutacion Pos1: (5642(Ciudad: 7580)) -> Pos2: (501(Ciudad: 11497)). Coste sin permutar: 3.95861743180589E7, Coste con permutacion: 3.95763171987701E7

Permutacion Pos1: (1713(Ciudad: 4638)) -> Pos2: (7561(Ciudad: 11743)). Coste sin permutar: 3.95763171987701E7, Coste con permutacion: 3.956777207388545E7

Permutacion Pos1: (8862(Ciudad: 4511)) -> Pos2: (10451(Ciudad: 1141)). Coste sin permutar: 3.956777207388545E7, Coste con permutacion: 3.95612683772213E7

Permutacion Pos1: (13253(Ciudad: 2870)) -> Pos2: (7106(Ciudad: 8964)). Coste sin permutar: 3.95612683772213E7, Coste con permutacion: 3.955235211165798E7

Permutacion Pos1: (5824(Ciudad: 2387)) -> Pos2: (8501(Ciudad: 1887)). Coste sin permutar: 3.955235211165798E7, Coste con permutacion: 3.954257883975349E7

Permutacion Pos1: (9011(Ciudad: 10293)) -> Pos2: (15210(Ciudad: 11862)). Coste sin permutar: 3.954257883975349E7, Coste con permutacion: 3.953271889022456E7

Permutacion Pos1: (13391(Ciudad: 8363)) -> Pos2: (5578(Ciudad: 6391)). Coste sin permutar: 3.953271889022456E7, Coste con permutacion: 3.952619460029511E7

Permutacion Pos1: (16111(Ciudad: 12349)) -> Pos2: (2887(Ciudad: 10298)). Coste sin permutar: 3.952619460029511E7, Coste con permutacion: 3.9516854894870594E7

Permutacion Pos1: (4869(Ciudad: 3316)) -> Pos2: (3423(Ciudad: 4241)). Coste sin permutar: 3.9516854894870594E7, Coste con permutacion: 3.951000672894404E7

Permutacion Pos1: (13901(Ciudad: 6690)) -> Pos2: (10418(Ciudad: 11993)). Coste sin permutar: 3.951000672894404E7, Coste con permutacion: 3.950086715819579E7

Permutacion Pos1: (3727(Ciudad: 2834)) -> Pos2: (16189(Ciudad: 9611)). Coste sin permutar: 3.950086715819579E7, Coste con permutacion: 3.949177388930163E7

Permutacion Pos1: (1394(Ciudad: 14623)) -> Pos2: (12396(Ciudad: 5165)). Coste sin permutar: 3.949177388930163E7, Coste con permutacion: 3.948319466358285E7

Permutacion Pos1: (17291(Ciudad: 12288)) -> Pos2: (7066(Ciudad: 18398)). Coste sin permutar: 3.948319466358285E7, Coste con permutacion: 3.947398305137538E7

Permutacion Pos1: (10671(Ciudad: 17363)) -> Pos2: (10850(Ciudad: 628)). Coste sin permutar: 3.947398305137538E7, Coste con permutacion: 3.945864284900231E7

Permutacion Pos1: (1962(Ciudad: 13168)) -> Pos2: (6880(Ciudad: 9922)). Coste sin permutar: 3.945864284900231E7, Coste con permutacion: 3.945015874028964E7

Permutacion Pos1: (5923(Ciudad: 15447)) -> Pos2: (16979(Ciudad: 12384)). Coste sin permutar: 3.945015874028964E7, Coste con permutacion: 3.944077294149253E7

Permutacion Pos1: (12011(Ciudad: 6908)) -> Pos2: (14147(Ciudad: 10176)). Coste sin permutar: 3.944077294149253E7, Coste con permutacion: 3.9432898881610066E7

Permutacion Pos1: (17619(Ciudad: 7749)) -> Pos2: (442(Ciudad: 12656)). Coste sin permutar: 3.9432898881610066E7, Coste con permutacion: 3.942592355927211E7

Permutacion Pos1: (6631(Ciudad: 11708)) -> Pos2: (15464(Ciudad: 16353)). Coste sin permutar: 3.942592355927211E7, Coste con permutacion: 3.9419825846942715E7

Permutacion Pos1: (16991(Ciudad: 2076)) -> Pos2: (6019(Ciudad: 11840)). Coste sin permutar: 3.9419825846942715E7, Coste con permutacion: 3.9414354360569976E7

Permutacion Pos1: (9558(Ciudad: 10116)) -> Pos2: (14876(Ciudad: 666)). Coste sin permutar: 3.9414354360569976E7, Coste con permutacion: 3.9408878709487036E7

Permutacion Pos1: (16671(Ciudad: 18505)) -> Pos2: (17219(Ciudad: 8985)). Coste sin permutar: 3.9408878709487036E7, Coste con permutacion: 3.9396606776349284E7

Permutacion Pos1: (2839(Ciudad: 9206)) -> Pos2: (336(Ciudad: 3787)). Coste sin permutar: 3.9396606776349284E7, Coste con permutacion: 3.9386377685429454E7

Permutacion Pos1: (6579(Ciudad: 15872)) -> Pos2: (6402(Ciudad: 10191)). Coste sin permutar: 3.9386377685429454E7, Coste con permutacion: 3.9376282483503774E7

Permutacion Pos1: (5298(Ciudad: 273)) -> Pos2: (10542(Ciudad: 2108)). Coste sin permutar: 3.9376282483503774E7, Coste con permutacion: 3.9363629455423914E7

Permutacion Pos1: (2470(Ciudad: 16388)) -> Pos2: (11371(Ciudad: 15231)). Coste sin permutar: 3.9363629455423914E7, Coste con permutacion: 3.93574786955335E7

Permutacion Pos1: (5816(Ciudad: 11929)) -> Pos2: (12026(Ciudad: 8596)). Coste sin permutar: 3.93574786955335E7, Coste con permutacion: 3.934708309616807E7

