Archivo: a280.tsp, semilla: 21539195

Permutacion Pos1: (3158(Ciudad: 9395)) -> Pos2: (440(Ciudad: 6108)). Coste sin permutar: 4.7582050971215814E7, Coste con permutacion: 4.757033815502363E7

Permutacion Pos1: (9915(Ciudad: 12280)) -> Pos2: (3208(Ciudad: 17198)). Coste sin permutar: 4.757033815502363E7, Coste con permutacion: 4.755751864274248E7

Permutacion Pos1: (10156(Ciudad: 14476)) -> Pos2: (859(Ciudad: 4873)). Coste sin permutar: 4.755751864274248E7, Coste con permutacion: 4.7547522813214935E7

Permutacion Pos1: (17655(Ciudad: 6040)) -> Pos2: (9658(Ciudad: 10299)). Coste sin permutar: 4.7547522813214935E7, Coste con permutacion: 4.753923626859906E7

Permutacion Pos1: (9938(Ciudad: 5398)) -> Pos2: (11202(Ciudad: 11294)). Coste sin permutar: 4.753923626859906E7, Coste con permutacion: 4.7528541603677556E7

Permutacion Pos1: (5172(Ciudad: 15313)) -> Pos2: (3551(Ciudad: 9341)). Coste sin permutar: 4.7528541603677556E7, Coste con permutacion: 4.751126579506966E7

Permutacion Pos1: (13889(Ciudad: 2597)) -> Pos2: (4436(Ciudad: 12426)). Coste sin permutar: 4.751126579506966E7, Coste con permutacion: 4.749849254017087E7

Permutacion Pos1: (18162(Ciudad: 6699)) -> Pos2: (13062(Ciudad: 8962)). Coste sin permutar: 4.749849254017087E7, Coste con permutacion: 4.748235939761236E7

Permutacion Pos1: (18284(Ciudad: 6633)) -> Pos2: (4842(Ciudad: 13794)). Coste sin permutar: 4.748235939761236E7, Coste con permutacion: 4.74686670286345E7

Permutacion Pos1: (12182(Ciudad: 10999)) -> Pos2: (6852(Ciudad: 95)). Coste sin permutar: 4.74686670286345E7, Coste con permutacion: 4.7454877817635536E7

Permutacion Pos1: (13687(Ciudad: 8711)) -> Pos2: (15544(Ciudad: 9909)). Coste sin permutar: 4.7454877817635536E7, Coste con permutacion: 4.744291348822317E7

Permutacion Pos1: (15396(Ciudad: 18232)) -> Pos2: (14539(Ciudad: 13306)). Coste sin permutar: 4.744291348822317E7, Coste con permutacion: 4.743100003909775E7

Permutacion Pos1: (4421(Ciudad: 4742)) -> Pos2: (3906(Ciudad: 9030)). Coste sin permutar: 4.743100003909775E7, Coste con permutacion: 4.741678777494239E7

Permutacion Pos1: (6544(Ciudad: 2599)) -> Pos2: (5345(Ciudad: 3701)). Coste sin permutar: 4.741678777494239E7, Coste con permutacion: 4.740414412110783E7

Permutacion Pos1: (1211(Ciudad: 10594)) -> Pos2: (16556(Ciudad: 14419)). Coste sin permutar: 4.740414412110783E7, Coste con permutacion: 4.739426917016137E7

Permutacion Pos1: (15518(Ciudad: 14422)) -> Pos2: (905(Ciudad: 18182)). Coste sin permutar: 4.739426917016137E7, Coste con permutacion: 4.738265899082863E7

Permutacion Pos1: (16861(Ciudad: 12449)) -> Pos2: (2523(Ciudad: 8675)). Coste sin permutar: 4.738265899082863E7, Coste con permutacion: 4.737360742632252E7

Permutacion Pos1: (14065(Ciudad: 12325)) -> Pos2: (2551(Ciudad: 2764)). Coste sin permutar: 4.737360742632252E7, Coste con permutacion: 4.736048194794391E7

Permutacion Pos1: (11506(Ciudad: 3617)) -> Pos2: (14874(Ciudad: 11015)). Coste sin permutar: 4.736048194794391E7, Coste con permutacion: 4.734687416114902E7

Permutacion Pos1: (8319(Ciudad: 15043)) -> Pos2: (2011(Ciudad: 10827)). Coste sin permutar: 4.734687416114902E7, Coste con permutacion: 4.7333921307560705E7

Permutacion Pos1: (404(Ciudad: 16408)) -> Pos2: (11534(Ciudad: 7158)). Coste sin permutar: 4.7333921307560705E7, Coste con permutacion: 4.731767702628434E7

Permutacion Pos1: (13766(Ciudad: 18264)) -> Pos2: (17421(Ciudad: 5210)). Coste sin permutar: 4.731767702628434E7, Coste con permutacion: 4.730703586310835E7

Permutacion Pos1: (1943(Ciudad: 13555)) -> Pos2: (17555(Ciudad: 10910)). Coste sin permutar: 4.730703586310835E7, Coste con permutacion: 4.729565740476417E7

Permutacion Pos1: (4478(Ciudad: 14282)) -> Pos2: (570(Ciudad: 15851)). Coste sin permutar: 4.729565740476417E7, Coste con permutacion: 4.728426331462533E7

Permutacion Pos1: (9886(Ciudad: 11889)) -> Pos2: (5565(Ciudad: 808)). Coste sin permutar: 4.728426331462533E7, Coste con permutacion: 4.726394415236902E7

Permutacion Pos1: (10093(Ciudad: 788)) -> Pos2: (9846(Ciudad: 548)). Coste sin permutar: 4.726394415236902E7, Coste con permutacion: 4.724851643567263E7

Permutacion Pos1: (7854(Ciudad: 12991)) -> Pos2: (6656(Ciudad: 1068)). Coste sin permutar: 4.724851643567263E7, Coste con permutacion: 4.7238527903195895E7

Permutacion Pos1: (1910(Ciudad: 9539)) -> Pos2: (1989(Ciudad: 7431)). Coste sin permutar: 4.7238527903195895E7, Coste con permutacion: 4.722594884615633E7

Permutacion Pos1: (10009(Ciudad: 294)) -> Pos2: (10528(Ciudad: 4206)). Coste sin permutar: 4.722594884615633E7, Coste con permutacion: 4.721225679668215E7

Permutacion Pos1: (14973(Ciudad: 12085)) -> Pos2: (17404(Ciudad: 13930)). Coste sin permutar: 4.721225679668215E7, Coste con permutacion: 4.7201235916187294E7

Permutacion Pos1: (15909(Ciudad: 18186)) -> Pos2: (14673(Ciudad: 12639)). Coste sin permutar: 4.7201235916187294E7, Coste con permutacion: 4.71896642159389E7

Permutacion Pos1: (9062(Ciudad: 5504)) -> Pos2: (11517(Ciudad: 646)). Coste sin permutar: 4.71896642159389E7, Coste con permutacion: 4.718139090497419E7

Permutacion Pos1: (4852(Ciudad: 12631)) -> Pos2: (17192(Ciudad: 5719)). Coste sin permutar: 4.718139090497419E7, Coste con permutacion: 4.716620906910211E7

Permutacion Pos1: (2389(Ciudad: 7215)) -> Pos2: (1677(Ciudad: 5266)). Coste sin permutar: 4.716620906910211E7, Coste con permutacion: 4.71460547313465E7

Permutacion Pos1: (10092(Ciudad: 14906)) -> Pos2: (14199(Ciudad: 11951)). Coste sin permutar: 4.71460547313465E7, Coste con permutacion: 4.712996410069916E7

Permutacion Pos1: (4302(Ciudad: 3861)) -> Pos2: (13024(Ciudad: 10400)). Coste sin permutar: 4.712996410069916E7, Coste con permutacion: 4.71189549096134E7

Permutacion Pos1: (4928(Ciudad: 10382)) -> Pos2: (323(Ciudad: 14971)). Coste sin permutar: 4.71189549096134E7, Coste con permutacion: 4.711060817822196E7

Permutacion Pos1: (1286(Ciudad: 6577)) -> Pos2: (12154(Ciudad: 10314)). Coste sin permutar: 4.711060817822196E7, Coste con permutacion: 4.709183164030789E7

Permutacion Pos1: (1892(Ciudad: 1054)) -> Pos2: (7808(Ciudad: 4853)). Coste sin permutar: 4.709183164030789E7, Coste con permutacion: 4.707848926225172E7

Permutacion Pos1: (9616(Ciudad: 7245)) -> Pos2: (10912(Ciudad: 17089)). Coste sin permutar: 4.707848926225172E7, Coste con permutacion: 4.706542161875953E7

Permutacion Pos1: (17533(Ciudad: 13351)) -> Pos2: (11827(Ciudad: 11661)). Coste sin permutar: 4.706542161875953E7, Coste con permutacion: 4.705319529546311E7

Permutacion Pos1: (5312(Ciudad: 7378)) -> Pos2: (17444(Ciudad: 2108)). Coste sin permutar: 4.705319529546311E7, Coste con permutacion: 4.704007636630262E7

Permutacion Pos1: (15101(Ciudad: 6570)) -> Pos2: (4894(Ciudad: 5872)). Coste sin permutar: 4.704007636630262E7, Coste con permutacion: 4.702784115656283E7

Permutacion Pos1: (13306(Ciudad: 9817)) -> Pos2: (11755(Ciudad: 5258)). Coste sin permutar: 4.702784115656283E7, Coste con permutacion: 4.701463902100979E7

Permutacion Pos1: (1738(Ciudad: 17334)) -> Pos2: (10630(Ciudad: 6517)). Coste sin permutar: 4.701463902100979E7, Coste con permutacion: 4.699668065845032E7

Permutacion Pos1: (11986(Ciudad: 13036)) -> Pos2: (7626(Ciudad: 5558)). Coste sin permutar: 4.699668065845032E7, Coste con permutacion: 4.698540086437871E7

Permutacion Pos1: (13735(Ciudad: 3287)) -> Pos2: (8368(Ciudad: 18072)). Coste sin permutar: 4.698540086437871E7, Coste con permutacion: 4.696636603276316E7

Permutacion Pos1: (604(Ciudad: 6213)) -> Pos2: (963(Ciudad: 6325)). Coste sin permutar: 4.696636603276316E7, Coste con permutacion: 4.695464365577602E7

Permutacion Pos1: (17464(Ciudad: 3140)) -> Pos2: (4382(Ciudad: 8186)). Coste sin permutar: 4.695464365577602E7, Coste con permutacion: 4.694605053889055E7

Permutacion Pos1: (12557(Ciudad: 4140)) -> Pos2: (2700(Ciudad: 7282)). Coste sin permutar: 4.694605053889055E7, Coste con permutacion: 4.693360430556946E7

Permutacion Pos1: (10353(Ciudad: 2347)) -> Pos2: (4854(Ciudad: 7964)). Coste sin permutar: 4.693360430556946E7, Coste con permutacion: 4.692253032939473E7

Permutacion Pos1: (13848(Ciudad: 10390)) -> Pos2: (10007(Ciudad: 6180)). Coste sin permutar: 4.692253032939473E7, Coste con permutacion: 4.691072170782859E7

Permutacion Pos1: (4150(Ciudad: 18350)) -> Pos2: (15898(Ciudad: 2736)). Coste sin permutar: 4.691072170782859E7, Coste con permutacion: 4.689829678840553E7

Permutacion Pos1: (5681(Ciudad: 9135)) -> Pos2: (17465(Ciudad: 4346)). Coste sin permutar: 4.689829678840553E7, Coste con permutacion: 4.688764080249698E7

Permutacion Pos1: (17644(Ciudad: 4673)) -> Pos2: (12080(Ciudad: 18506)). Coste sin permutar: 4.688764080249698E7, Coste con permutacion: 4.687202531376802E7

Permutacion Pos1: (9500(Ciudad: 2188)) -> Pos2: (5671(Ciudad: 2429)). Coste sin permutar: 4.687202531376802E7, Coste con permutacion: 4.685891313889274E7

Permutacion Pos1: (11765(Ciudad: 4188)) -> Pos2: (12426(Ciudad: 193)). Coste sin permutar: 4.685891313889274E7, Coste con permutacion: 4.684324836521005E7

Permutacion Pos1: (637(Ciudad: 3750)) -> Pos2: (2900(Ciudad: 6972)). Coste sin permutar: 4.684324836521005E7, Coste con permutacion: 4.683140364716621E7

Permutacion Pos1: (759(Ciudad: 3670)) -> Pos2: (6558(Ciudad: 14334)). Coste sin permutar: 4.683140364716621E7, Coste con permutacion: 4.681887735521839E7

Permutacion Pos1: (1176(Ciudad: 4791)) -> Pos2: (5843(Ciudad: 14631)). Coste sin permutar: 4.681887735521839E7, Coste con permutacion: 4.680383680386782E7

Permutacion Pos1: (8613(Ciudad: 10661)) -> Pos2: (11390(Ciudad: 2160)). Coste sin permutar: 4.680383680386782E7, Coste con permutacion: 4.678703499638341E7

Permutacion Pos1: (13090(Ciudad: 7118)) -> Pos2: (9514(Ciudad: 8537)). Coste sin permutar: 4.678703499638341E7, Coste con permutacion: 4.677516930552697E7

Permutacion Pos1: (4307(Ciudad: 18128)) -> Pos2: (16800(Ciudad: 3852)). Coste sin permutar: 4.677516930552697E7, Coste con permutacion: 4.676289470936306E7

Permutacion Pos1: (13469(Ciudad: 29)) -> Pos2: (12763(Ciudad: 9380)). Coste sin permutar: 4.676289470936306E7, Coste con permutacion: 4.6744192251986116E7

Permutacion Pos1: (10069(Ciudad: 6548)) -> Pos2: (855(Ciudad: 635)). Coste sin permutar: 4.6744192251986116E7, Coste con permutacion: 4.6728527864192136E7

Permutacion Pos1: (10351(Ciudad: 5050)) -> Pos2: (1564(Ciudad: 1639)). Coste sin permutar: 4.6728527864192136E7, Coste con permutacion: 4.671558908547872E7

Permutacion Pos1: (5152(Ciudad: 4721)) -> Pos2: (5174(Ciudad: 5522)). Coste sin permutar: 4.671558908547872E7, Coste con permutacion: 4.669947275492457E7

Permutacion Pos1: (2235(Ciudad: 6472)) -> Pos2: (13504(Ciudad: 14882)). Coste sin permutar: 4.669947275492457E7, Coste con permutacion: 4.669267089405396E7

Permutacion Pos1: (7174(Ciudad: 8830)) -> Pos2: (16131(Ciudad: 16452)). Coste sin permutar: 4.669267089405396E7, Coste con permutacion: 4.668273524707511E7

Permutacion Pos1: (9413(Ciudad: 3330)) -> Pos2: (17995(Ciudad: 7652)). Coste sin permutar: 4.668273524707511E7, Coste con permutacion: 4.666569457616181E7

Permutacion Pos1: (11181(Ciudad: 12881)) -> Pos2: (6033(Ciudad: 7596)). Coste sin permutar: 4.666569457616181E7, Coste con permutacion: 4.665234424749446E7

Permutacion Pos1: (12641(Ciudad: 12587)) -> Pos2: (10928(Ciudad: 17667)). Coste sin permutar: 4.665234424749446E7, Coste con permutacion: 4.664128885368288E7

Permutacion Pos1: (9784(Ciudad: 15150)) -> Pos2: (14420(Ciudad: 664)). Coste sin permutar: 4.664128885368288E7, Coste con permutacion: 4.6632234249630265E7

Permutacion Pos1: (3380(Ciudad: 13511)) -> Pos2: (10309(Ciudad: 9800)). Coste sin permutar: 4.6632234249630265E7, Coste con permutacion: 4.661719478315988E7

Permutacion Pos1: (10907(Ciudad: 6877)) -> Pos2: (18191(Ciudad: 16681)). Coste sin permutar: 4.661719478315988E7, Coste con permutacion: 4.660317017504794E7

Permutacion Pos1: (4480(Ciudad: 9408)) -> Pos2: (13549(Ciudad: 11886)). Coste sin permutar: 4.660317017504794E7, Coste con permutacion: 4.65903633600259E7

Permutacion Pos1: (6122(Ciudad: 9255)) -> Pos2: (14840(Ciudad: 2315)). Coste sin permutar: 4.65903633600259E7, Coste con permutacion: 4.6578119405219615E7

Permutacion Pos1: (7019(Ciudad: 18149)) -> Pos2: (14140(Ciudad: 16470)). Coste sin permutar: 4.6578119405219615E7, Coste con permutacion: 4.656071347723182E7

Permutacion Pos1: (13369(Ciudad: 15452)) -> Pos2: (3762(Ciudad: 5954)). Coste sin permutar: 4.656071347723182E7, Coste con permutacion: 4.655094860798058E7

Permutacion Pos1: (15368(Ciudad: 5416)) -> Pos2: (7622(Ciudad: 13311)). Coste sin permutar: 4.655094860798058E7, Coste con permutacion: 4.654220335053129E7

Permutacion Pos1: (15645(Ciudad: 15241)) -> Pos2: (6769(Ciudad: 3443)). Coste sin permutar: 4.654220335053129E7, Coste con permutacion: 4.652757279703171E7

Permutacion Pos1: (6859(Ciudad: 8607)) -> Pos2: (16255(Ciudad: 7235)). Coste sin permutar: 4.652757279703171E7, Coste con permutacion: 4.651363978808147E7

Permutacion Pos1: (7448(Ciudad: 13202)) -> Pos2: (12489(Ciudad: 10711)). Coste sin permutar: 4.651363978808147E7, Coste con permutacion: 4.6502022829617E7

Permutacion Pos1: (13368(Ciudad: 16463)) -> Pos2: (6779(Ciudad: 17032)). Coste sin permutar: 4.6502022829617E7, Coste con permutacion: 4.64883355716717E7

Permutacion Pos1: (14896(Ciudad: 4028)) -> Pos2: (17326(Ciudad: 11556)). Coste sin permutar: 4.64883355716717E7, Coste con permutacion: 4.647091826260581E7

Permutacion Pos1: (10068(Ciudad: 8577)) -> Pos2: (782(Ciudad: 10262)). Coste sin permutar: 4.647091826260581E7, Coste con permutacion: 4.645858306135755E7

Permutacion Pos1: (3272(Ciudad: 3574)) -> Pos2: (3348(Ciudad: 10638)). Coste sin permutar: 4.645858306135755E7, Coste con permutacion: 4.6447128033325724E7

Permutacion Pos1: (2241(Ciudad: 11891)) -> Pos2: (15324(Ciudad: 5004)). Coste sin permutar: 4.6447128033325724E7, Coste con permutacion: 4.643433824505556E7

Permutacion Pos1: (7380(Ciudad: 6082)) -> Pos2: (12735(Ciudad: 3082)). Coste sin permutar: 4.643433824505556E7, Coste con permutacion: 4.642518524962073E7

Permutacion Pos1: (9733(Ciudad: 9720)) -> Pos2: (16521(Ciudad: 15735)). Coste sin permutar: 4.642518524962073E7, Coste con permutacion: 4.641539902945675E7

Permutacion Pos1: (10360(Ciudad: 18033)) -> Pos2: (15619(Ciudad: 12954)). Coste sin permutar: 4.641539902945675E7, Coste con permutacion: 4.6394317528536156E7

Permutacion Pos1: (3331(Ciudad: 17990)) -> Pos2: (15353(Ciudad: 7829)). Coste sin permutar: 4.6394317528536156E7, Coste con permutacion: 4.638206642290596E7

Permutacion Pos1: (9193(Ciudad: 3835)) -> Pos2: (17108(Ciudad: 1143)). Coste sin permutar: 4.638206642290596E7, Coste con permutacion: 4.637127156684251E7

Permutacion Pos1: (8255(Ciudad: 986)) -> Pos2: (8912(Ciudad: 16619)). Coste sin permutar: 4.637127156684251E7, Coste con permutacion: 4.6355425256611064E7

Permutacion Pos1: (8313(Ciudad: 9031)) -> Pos2: (2022(Ciudad: 10901)). Coste sin permutar: 4.6355425256611064E7, Coste con permutacion: 4.634573871225368E7

Permutacion Pos1: (7565(Ciudad: 15639)) -> Pos2: (11074(Ciudad: 1132)). Coste sin permutar: 4.634573871225368E7, Coste con permutacion: 4.6338456956745274E7

Permutacion Pos1: (15710(Ciudad: 9140)) -> Pos2: (17134(Ciudad: 10776)). Coste sin permutar: 4.6338456956745274E7, Coste con permutacion: 4.63253499792497E7

Permutacion Pos1: (3553(Ciudad: 7347)) -> Pos2: (4483(Ciudad: 3236)). Coste sin permutar: 4.63253499792497E7, Coste con permutacion: 4.6315621875598714E7

Permutacion Pos1: (4942(Ciudad: 12249)) -> Pos2: (2654(Ciudad: 8177)). Coste sin permutar: 4.6315621875598714E7, Coste con permutacion: 4.630388582385747E7

Permutacion Pos1: (8952(Ciudad: 3269)) -> Pos2: (3500(Ciudad: 16616)). Coste sin permutar: 4.630388582385747E7, Coste con permutacion: 4.628560122892782E7

Permutacion Pos1: (16523(Ciudad: 3789)) -> Pos2: (3086(Ciudad: 18022)). Coste sin permutar: 4.628560122892782E7, Coste con permutacion: 4.6275445514950566E7

Permutacion Pos1: (9891(Ciudad: 2184)) -> Pos2: (7307(Ciudad: 12549)). Coste sin permutar: 4.6275445514950566E7, Coste con permutacion: 4.6264190710207894E7

Permutacion Pos1: (2921(Ciudad: 1959)) -> Pos2: (8910(Ciudad: 4393)). Coste sin permutar: 4.6264190710207894E7, Coste con permutacion: 4.62529648779071E7

Permutacion Pos1: (14377(Ciudad: 2380)) -> Pos2: (8173(Ciudad: 18163)). Coste sin permutar: 4.62529648779071E7, Coste con permutacion: 4.6235724293578416E7

Permutacion Pos1: (8685(Ciudad: 8811)) -> Pos2: (11906(Ciudad: 3214)). Coste sin permutar: 4.6235724293578416E7, Coste con permutacion: 4.621146720545931E7

Permutacion Pos1: (3358(Ciudad: 11027)) -> Pos2: (1605(Ciudad: 4874)). Coste sin permutar: 4.621146720545931E7, Coste con permutacion: 4.6195441790467896E7

Permutacion Pos1: (393(Ciudad: 13885)) -> Pos2: (13774(Ciudad: 10295)). Coste sin permutar: 4.6195441790467896E7, Coste con permutacion: 4.618401026400928E7

Permutacion Pos1: (279(Ciudad: 1146)) -> Pos2: (7975(Ciudad: 7631)). Coste sin permutar: 4.618401026400928E7, Coste con permutacion: 4.6167921796488754E7

Permutacion Pos1: (3858(Ciudad: 17718)) -> Pos2: (12167(Ciudad: 15690)). Coste sin permutar: 4.6167921796488754E7, Coste con permutacion: 4.615478120924331E7

Permutacion Pos1: (7302(Ciudad: 12936)) -> Pos2: (5112(Ciudad: 1424)). Coste sin permutar: 4.615478120924331E7, Coste con permutacion: 4.6144520301786326E7

Permutacion Pos1: (16205(Ciudad: 11983)) -> Pos2: (8753(Ciudad: 3175)). Coste sin permutar: 4.6144520301786326E7, Coste con permutacion: 4.613365604736019E7

Permutacion Pos1: (9713(Ciudad: 8879)) -> Pos2: (219(Ciudad: 1909)). Coste sin permutar: 4.613365604736019E7, Coste con permutacion: 4.6123873397564694E7

Permutacion Pos1: (4204(Ciudad: 6141)) -> Pos2: (10174(Ciudad: 12862)). Coste sin permutar: 4.6123873397564694E7, Coste con permutacion: 4.610966142913767E7

Permutacion Pos1: (14522(Ciudad: 3195)) -> Pos2: (7444(Ciudad: 4669)). Coste sin permutar: 4.610966142913767E7, Coste con permutacion: 4.609779051622213E7

Permutacion Pos1: (12805(Ciudad: 596)) -> Pos2: (10373(Ciudad: 10031)). Coste sin permutar: 4.609779051622213E7, Coste con permutacion: 4.608608197064908E7

Permutacion Pos1: (3686(Ciudad: 442)) -> Pos2: (10296(Ciudad: 3244)). Coste sin permutar: 4.608608197064908E7, Coste con permutacion: 4.607729621878799E7

Permutacion Pos1: (11834(Ciudad: 15175)) -> Pos2: (16775(Ciudad: 229)). Coste sin permutar: 4.607729621878799E7, Coste con permutacion: 4.6064791086765446E7

Permutacion Pos1: (16826(Ciudad: 4469)) -> Pos2: (12090(Ciudad: 4249)). Coste sin permutar: 4.6064791086765446E7, Coste con permutacion: 4.6047337275227085E7

Permutacion Pos1: (5553(Ciudad: 12763)) -> Pos2: (13258(Ciudad: 10957)). Coste sin permutar: 4.6047337275227085E7, Coste con permutacion: 4.6034445908268146E7

Permutacion Pos1: (6840(Ciudad: 16682)) -> Pos2: (8143(Ciudad: 4400)). Coste sin permutar: 4.6034445908268146E7, Coste con permutacion: 4.602011638776351E7

Permutacion Pos1: (7228(Ciudad: 13908)) -> Pos2: (15218(Ciudad: 16450)). Coste sin permutar: 4.602011638776351E7, Coste con permutacion: 4.6006760099443056E7

Permutacion Pos1: (15894(Ciudad: 8140)) -> Pos2: (14714(Ciudad: 3034)). Coste sin permutar: 4.6006760099443056E7, Coste con permutacion: 4.599224718178684E7

Permutacion Pos1: (2529(Ciudad: 3784)) -> Pos2: (5873(Ciudad: 10849)). Coste sin permutar: 4.599224718178684E7, Coste con permutacion: 4.598044442993333E7

Permutacion Pos1: (3831(Ciudad: 9007)) -> Pos2: (3920(Ciudad: 15694)). Coste sin permutar: 4.598044442993333E7, Coste con permutacion: 4.597164515580111E7

Permutacion Pos1: (6738(Ciudad: 7452)) -> Pos2: (2622(Ciudad: 3831)). Coste sin permutar: 4.597164515580111E7, Coste con permutacion: 4.595991912871996E7

Permutacion Pos1: (16382(Ciudad: 16907)) -> Pos2: (18324(Ciudad: 7959)). Coste sin permutar: 4.595991912871996E7, Coste con permutacion: 4.594739708239711E7

Permutacion Pos1: (12485(Ciudad: 4739)) -> Pos2: (7354(Ciudad: 10388)). Coste sin permutar: 4.594739708239711E7, Coste con permutacion: 4.5934231869984984E7

Permutacion Pos1: (1249(Ciudad: 568)) -> Pos2: (9386(Ciudad: 5602)). Coste sin permutar: 4.5934231869984984E7, Coste con permutacion: 4.592594452349563E7

Permutacion Pos1: (11869(Ciudad: 1586)) -> Pos2: (9131(Ciudad: 7091)). Coste sin permutar: 4.592594452349563E7, Coste con permutacion: 4.5914986866568126E7

Permutacion Pos1: (17683(Ciudad: 15008)) -> Pos2: (7335(Ciudad: 13155)). Coste sin permutar: 4.5914986866568126E7, Coste con permutacion: 4.590375967002847E7

Permutacion Pos1: (11965(Ciudad: 18102)) -> Pos2: (18005(Ciudad: 17664)). Coste sin permutar: 4.590375967002847E7, Coste con permutacion: 4.588767110160464E7

Permutacion Pos1: (8679(Ciudad: 3756)) -> Pos2: (5502(Ciudad: 6974)). Coste sin permutar: 4.588767110160464E7, Coste con permutacion: 4.587413686673853E7

Permutacion Pos1: (619(Ciudad: 13460)) -> Pos2: (12219(Ciudad: 7624)). Coste sin permutar: 4.587413686673853E7, Coste con permutacion: 4.585937138529176E7

Permutacion Pos1: (14915(Ciudad: 10119)) -> Pos2: (3091(Ciudad: 12870)). Coste sin permutar: 4.585937138529176E7, Coste con permutacion: 4.584845472052557E7

Permutacion Pos1: (15770(Ciudad: 3529)) -> Pos2: (12129(Ciudad: 8129)). Coste sin permutar: 4.584845472052557E7, Coste con permutacion: 4.583429253916368E7

Permutacion Pos1: (14122(Ciudad: 14997)) -> Pos2: (15195(Ciudad: 13298)). Coste sin permutar: 4.583429253916368E7, Coste con permutacion: 4.582580593020404E7

Permutacion Pos1: (1198(Ciudad: 1340)) -> Pos2: (7131(Ciudad: 5993)). Coste sin permutar: 4.582580593020404E7, Coste con permutacion: 4.581544301729113E7

Permutacion Pos1: (11616(Ciudad: 11829)) -> Pos2: (11530(Ciudad: 12669)). Coste sin permutar: 4.581544301729113E7, Coste con permutacion: 4.579583546672518E7

Permutacion Pos1: (74(Ciudad: 3052)) -> Pos2: (4750(Ciudad: 9441)). Coste sin permutar: 4.579583546672518E7, Coste con permutacion: 4.578664732939775E7

Permutacion Pos1: (13609(Ciudad: 4535)) -> Pos2: (2066(Ciudad: 7574)). Coste sin permutar: 4.578664732939775E7, Coste con permutacion: 4.5774630286476135E7

Permutacion Pos1: (12644(Ciudad: 5878)) -> Pos2: (4046(Ciudad: 10197)). Coste sin permutar: 4.5774630286476135E7, Coste con permutacion: 4.57641527996889E7

Permutacion Pos1: (712(Ciudad: 4069)) -> Pos2: (16186(Ciudad: 7344)). Coste sin permutar: 4.57641527996889E7, Coste con permutacion: 4.575111811805576E7

Permutacion Pos1: (2031(Ciudad: 14258)) -> Pos2: (446(Ciudad: 15085)). Coste sin permutar: 4.575111811805576E7, Coste con permutacion: 4.573883686759205E7

Permutacion Pos1: (15763(Ciudad: 8343)) -> Pos2: (4755(Ciudad: 17293)). Coste sin permutar: 4.573883686759205E7, Coste con permutacion: 4.5726794854346864E7

Permutacion Pos1: (3903(Ciudad: 10045)) -> Pos2: (11106(Ciudad: 2974)). Coste sin permutar: 4.5726794854346864E7, Coste con permutacion: 4.5717653663309105E7

Permutacion Pos1: (1789(Ciudad: 6024)) -> Pos2: (5971(Ciudad: 5624)). Coste sin permutar: 4.5717653663309105E7, Coste con permutacion: 4.57084640946548E7

Permutacion Pos1: (10104(Ciudad: 13681)) -> Pos2: (15151(Ciudad: 2173)). Coste sin permutar: 4.57084640946548E7, Coste con permutacion: 4.569104380619241E7

Permutacion Pos1: (3434(Ciudad: 11391)) -> Pos2: (13806(Ciudad: 3538)). Coste sin permutar: 4.569104380619241E7, Coste con permutacion: 4.567545405970558E7

Permutacion Pos1: (734(Ciudad: 4201)) -> Pos2: (8824(Ciudad: 14210)). Coste sin permutar: 4.567545405970558E7, Coste con permutacion: 4.5665839503853746E7

Permutacion Pos1: (14750(Ciudad: 17232)) -> Pos2: (17654(Ciudad: 9332)). Coste sin permutar: 4.5665839503853746E7, Coste con permutacion: 4.565246168173865E7

Permutacion Pos1: (3893(Ciudad: 18207)) -> Pos2: (14369(Ciudad: 15449)). Coste sin permutar: 4.565246168173865E7, Coste con permutacion: 4.564083718774034E7

Permutacion Pos1: (5325(Ciudad: 14762)) -> Pos2: (1938(Ciudad: 4533)). Coste sin permutar: 4.564083718774034E7, Coste con permutacion: 4.563024037908314E7

Permutacion Pos1: (4673(Ciudad: 3361)) -> Pos2: (14143(Ciudad: 15848)). Coste sin permutar: 4.563024037908314E7, Coste con permutacion: 4.561277883279545E7

Permutacion Pos1: (11259(Ciudad: 15565)) -> Pos2: (4003(Ciudad: 1526)). Coste sin permutar: 4.561277883279545E7, Coste con permutacion: 4.560252360829941E7

Permutacion Pos1: (454(Ciudad: 12939)) -> Pos2: (16006(Ciudad: 14154)). Coste sin permutar: 4.560252360829941E7, Coste con permutacion: 4.559476772357032E7

Permutacion Pos1: (8156(Ciudad: 4500)) -> Pos2: (11519(Ciudad: 4989)). Coste sin permutar: 4.559476772357032E7, Coste con permutacion: 4.558622196562631E7

Permutacion Pos1: (1656(Ciudad: 5361)) -> Pos2: (9016(Ciudad: 14900)). Coste sin permutar: 4.558622196562631E7, Coste con permutacion: 4.556866324489636E7

Permutacion Pos1: (17386(Ciudad: 6661)) -> Pos2: (3705(Ciudad: 18018)). Coste sin permutar: 4.556866324489636E7, Coste con permutacion: 4.5555796241993226E7

