Archivo: a280.tsp, semilla: 52153919

Permutacion Pos1: (12207(Ciudad: 16012)) -> Pos2: (5309(Ciudad: 10802)). Coste sin permutar: 3.584098708081722E7, Coste con permutacion: 3.5832301934691824E7

Permutacion Pos1: (15628(Ciudad: 4874)) -> Pos2: (3344(Ciudad: 13824)). Coste sin permutar: 3.5832301934691824E7, Coste con permutacion: 3.582559893200032E7

Permutacion Pos1: (16423(Ciudad: 350)) -> Pos2: (12130(Ciudad: 16092)). Coste sin permutar: 3.582559893200032E7, Coste con permutacion: 3.582118702935991E7

Permutacion Pos1: (8035(Ciudad: 17696)) -> Pos2: (18266(Ciudad: 9354)). Coste sin permutar: 3.582118702935991E7, Coste con permutacion: 3.581793588585041E7

Permutacion Pos1: (4088(Ciudad: 16848)) -> Pos2: (14102(Ciudad: 8545)). Coste sin permutar: 3.581793588585041E7, Coste con permutacion: 3.581084854576059E7

Permutacion Pos1: (12608(Ciudad: 9270)) -> Pos2: (131(Ciudad: 1471)). Coste sin permutar: 3.581084854576059E7, Coste con permutacion: 3.580481121438884E7

Permutacion Pos1: (3499(Ciudad: 14778)) -> Pos2: (2693(Ciudad: 8151)). Coste sin permutar: 3.580481121438884E7, Coste con permutacion: 3.579781012538488E7

Permutacion Pos1: (11203(Ciudad: 5025)) -> Pos2: (1893(Ciudad: 14543)). Coste sin permutar: 3.579781012538488E7, Coste con permutacion: 3.579244699476713E7

Permutacion Pos1: (11889(Ciudad: 1201)) -> Pos2: (9590(Ciudad: 10282)). Coste sin permutar: 3.579244699476713E7, Coste con permutacion: 3.578699591557105E7

Permutacion Pos1: (12363(Ciudad: 9331)) -> Pos2: (4711(Ciudad: 11944)). Coste sin permutar: 3.578699591557105E7, Coste con permutacion: 3.578114786030557E7

Permutacion Pos1: (6935(Ciudad: 8918)) -> Pos2: (17653(Ciudad: 2404)). Coste sin permutar: 3.578114786030557E7, Coste con permutacion: 3.577432966681598E7

Permutacion Pos1: (4310(Ciudad: 11007)) -> Pos2: (14501(Ciudad: 15769)). Coste sin permutar: 3.577432966681598E7, Coste con permutacion: 3.576992291468128E7

Permutacion Pos1: (375(Ciudad: 17130)) -> Pos2: (18336(Ciudad: 6959)). Coste sin permutar: 3.576992291468128E7, Coste con permutacion: 3.576407802891225E7

Permutacion Pos1: (8135(Ciudad: 7358)) -> Pos2: (816(Ciudad: 1243)). Coste sin permutar: 3.576407802891225E7, Coste con permutacion: 3.5758654732191406E7

Permutacion Pos1: (7433(Ciudad: 17330)) -> Pos2: (12654(Ciudad: 16383)). Coste sin permutar: 3.5758654732191406E7, Coste con permutacion: 3.575087342839809E7

Permutacion Pos1: (17039(Ciudad: 7305)) -> Pos2: (257(Ciudad: 15727)). Coste sin permutar: 3.575087342839809E7, Coste con permutacion: 3.5745498486951165E7

Permutacion Pos1: (3556(Ciudad: 3541)) -> Pos2: (5898(Ciudad: 3224)). Coste sin permutar: 3.5745498486951165E7, Coste con permutacion: 3.5741770448212884E7

Permutacion Pos1: (2137(Ciudad: 11683)) -> Pos2: (13927(Ciudad: 11537)). Coste sin permutar: 3.5741770448212884E7, Coste con permutacion: 3.573762494340735E7

Permutacion Pos1: (644(Ciudad: 12859)) -> Pos2: (5438(Ciudad: 6541)). Coste sin permutar: 3.573762494340735E7, Coste con permutacion: 3.572949211091745E7

Permutacion Pos1: (4966(Ciudad: 17273)) -> Pos2: (10257(Ciudad: 3352)). Coste sin permutar: 3.572949211091745E7, Coste con permutacion: 3.5723404399511926E7

Permutacion Pos1: (16553(Ciudad: 10260)) -> Pos2: (1259(Ciudad: 18463)). Coste sin permutar: 3.5723404399511926E7, Coste con permutacion: 3.571896020718208E7

Permutacion Pos1: (14289(Ciudad: 10670)) -> Pos2: (15478(Ciudad: 11481)). Coste sin permutar: 3.571896020718208E7, Coste con permutacion: 3.5713633365880035E7

Permutacion Pos1: (4169(Ciudad: 477)) -> Pos2: (10725(Ciudad: 12765)). Coste sin permutar: 3.5713633365880035E7, Coste con permutacion: 3.571037890825132E7

Permutacion Pos1: (5136(Ciudad: 1468)) -> Pos2: (7920(Ciudad: 3420)). Coste sin permutar: 3.571037890825132E7, Coste con permutacion: 3.570750959160153E7

Permutacion Pos1: (18420(Ciudad: 5179)) -> Pos2: (3132(Ciudad: 6720)). Coste sin permutar: 3.570750959160153E7, Coste con permutacion: 3.570255359911177E7

Permutacion Pos1: (4488(Ciudad: 6484)) -> Pos2: (1640(Ciudad: 11313)). Coste sin permutar: 3.570255359911177E7, Coste con permutacion: 3.569769468194928E7

Permutacion Pos1: (7378(Ciudad: 6795)) -> Pos2: (3013(Ciudad: 2792)). Coste sin permutar: 3.569769468194928E7, Coste con permutacion: 3.569341705858399E7

Permutacion Pos1: (16187(Ciudad: 14758)) -> Pos2: (3468(Ciudad: 11887)). Coste sin permutar: 3.569341705858399E7, Coste con permutacion: 3.569040612680851E7

Permutacion Pos1: (15211(Ciudad: 16200)) -> Pos2: (5864(Ciudad: 1662)). Coste sin permutar: 3.569040612680851E7, Coste con permutacion: 3.568310978886758E7

Permutacion Pos1: (14320(Ciudad: 13501)) -> Pos2: (11131(Ciudad: 18197)). Coste sin permutar: 3.568310978886758E7, Coste con permutacion: 3.5675901993761025E7

Permutacion Pos1: (6450(Ciudad: 8555)) -> Pos2: (16340(Ciudad: 16250)). Coste sin permutar: 3.5675901993761025E7, Coste con permutacion: 3.5672148858433865E7

Permutacion Pos1: (11967(Ciudad: 9117)) -> Pos2: (1650(Ciudad: 16698)). Coste sin permutar: 3.5672148858433865E7, Coste con permutacion: 3.5668741149275646E7

Permutacion Pos1: (15950(Ciudad: 15599)) -> Pos2: (3949(Ciudad: 14686)). Coste sin permutar: 3.5668741149275646E7, Coste con permutacion: 3.566513788117543E7

Permutacion Pos1: (5527(Ciudad: 8019)) -> Pos2: (15872(Ciudad: 12328)). Coste sin permutar: 3.566513788117543E7, Coste con permutacion: 3.566152353720207E7

Permutacion Pos1: (17686(Ciudad: 16264)) -> Pos2: (12919(Ciudad: 6372)). Coste sin permutar: 3.566152353720207E7, Coste con permutacion: 3.565608065087129E7

Permutacion Pos1: (15022(Ciudad: 2160)) -> Pos2: (8612(Ciudad: 12228)). Coste sin permutar: 3.565608065087129E7, Coste con permutacion: 3.565243687016892E7

Permutacion Pos1: (12920(Ciudad: 13497)) -> Pos2: (14603(Ciudad: 4389)). Coste sin permutar: 3.565243687016892E7, Coste con permutacion: 3.564895950811865E7

Permutacion Pos1: (6275(Ciudad: 116)) -> Pos2: (11879(Ciudad: 5335)). Coste sin permutar: 3.564895950811865E7, Coste con permutacion: 3.564194744096628E7

Permutacion Pos1: (13015(Ciudad: 2338)) -> Pos2: (6758(Ciudad: 7387)). Coste sin permutar: 3.564194744096628E7, Coste con permutacion: 3.5637906134323865E7

Permutacion Pos1: (8579(Ciudad: 7392)) -> Pos2: (436(Ciudad: 5754)). Coste sin permutar: 3.5637906134323865E7, Coste con permutacion: 3.563434392242688E7

Permutacion Pos1: (16318(Ciudad: 18122)) -> Pos2: (14050(Ciudad: 8351)). Coste sin permutar: 3.563434392242688E7, Coste con permutacion: 3.562626409994136E7

Permutacion Pos1: (8135(Ciudad: 3756)) -> Pos2: (5509(Ciudad: 1243)). Coste sin permutar: 3.562626409994136E7, Coste con permutacion: 3.562162813296067E7

Permutacion Pos1: (3269(Ciudad: 12180)) -> Pos2: (12829(Ciudad: 3629)). Coste sin permutar: 3.562162813296067E7, Coste con permutacion: 3.56162765920825E7

Permutacion Pos1: (13702(Ciudad: 10947)) -> Pos2: (952(Ciudad: 11173)). Coste sin permutar: 3.56162765920825E7, Coste con permutacion: 3.561010955212092E7

Permutacion Pos1: (3742(Ciudad: 8190)) -> Pos2: (1190(Ciudad: 15273)). Coste sin permutar: 3.561010955212092E7, Coste con permutacion: 3.56077724100966E7

Permutacion Pos1: (16700(Ciudad: 9479)) -> Pos2: (1407(Ciudad: 4569)). Coste sin permutar: 3.56077724100966E7, Coste con permutacion: 3.560102619948192E7

Permutacion Pos1: (10380(Ciudad: 7019)) -> Pos2: (18422(Ciudad: 2557)). Coste sin permutar: 3.560102619948192E7, Coste con permutacion: 3.559061445141424E7

Permutacion Pos1: (13638(Ciudad: 14504)) -> Pos2: (13686(Ciudad: 5986)). Coste sin permutar: 3.559061445141424E7, Coste con permutacion: 3.558666399173609E7

Permutacion Pos1: (16529(Ciudad: 9160)) -> Pos2: (2748(Ciudad: 18471)). Coste sin permutar: 3.558666399173609E7, Coste con permutacion: 3.557982962119332E7

Permutacion Pos1: (13849(Ciudad: 7353)) -> Pos2: (11133(Ciudad: 8738)). Coste sin permutar: 3.557982962119332E7, Coste con permutacion: 3.557432324199042E7

Permutacion Pos1: (7346(Ciudad: 11541)) -> Pos2: (6017(Ciudad: 2153)). Coste sin permutar: 3.557432324199042E7, Coste con permutacion: 3.5570179960321546E7

Permutacion Pos1: (17038(Ciudad: 3124)) -> Pos2: (16470(Ciudad: 15592)). Coste sin permutar: 3.5570179960321546E7, Coste con permutacion: 3.556591570826066E7

Permutacion Pos1: (14377(Ciudad: 5990)) -> Pos2: (11387(Ciudad: 12431)). Coste sin permutar: 3.556591570826066E7, Coste con permutacion: 3.556021450666358E7

Permutacion Pos1: (16123(Ciudad: 6523)) -> Pos2: (9034(Ciudad: 18338)). Coste sin permutar: 3.556021450666358E7, Coste con permutacion: 3.555648680682854E7

Permutacion Pos1: (4550(Ciudad: 1909)) -> Pos2: (9710(Ciudad: 14871)). Coste sin permutar: 3.555648680682854E7, Coste con permutacion: 3.555118427256217E7

Permutacion Pos1: (1744(Ciudad: 2909)) -> Pos2: (5813(Ciudad: 14898)). Coste sin permutar: 3.555118427256217E7, Coste con permutacion: 3.5546347597061165E7

Permutacion Pos1: (17843(Ciudad: 3828)) -> Pos2: (4749(Ciudad: 5812)). Coste sin permutar: 3.5546347597061165E7, Coste con permutacion: 3.553748384437778E7

Permutacion Pos1: (16028(Ciudad: 15288)) -> Pos2: (4464(Ciudad: 6988)). Coste sin permutar: 3.553748384437778E7, Coste con permutacion: 3.553298536118362E7

Permutacion Pos1: (7538(Ciudad: 15008)) -> Pos2: (7327(Ciudad: 2088)). Coste sin permutar: 3.553298536118362E7, Coste con permutacion: 3.5526305122694336E7

Permutacion Pos1: (14844(Ciudad: 14736)) -> Pos2: (8382(Ciudad: 12016)). Coste sin permutar: 3.5526305122694336E7, Coste con permutacion: 3.5516812308812864E7

Permutacion Pos1: (3317(Ciudad: 17206)) -> Pos2: (18253(Ciudad: 11508)). Coste sin permutar: 3.5516812308812864E7, Coste con permutacion: 3.5511916488504626E7

Permutacion Pos1: (11632(Ciudad: 11740)) -> Pos2: (4702(Ciudad: 6026)). Coste sin permutar: 3.5511916488504626E7, Coste con permutacion: 3.550494574523905E7

Permutacion Pos1: (11562(Ciudad: 4850)) -> Pos2: (6825(Ciudad: 958)). Coste sin permutar: 3.550494574523905E7, Coste con permutacion: 3.549682997986647E7

Permutacion Pos1: (11738(Ciudad: 12527)) -> Pos2: (17568(Ciudad: 11989)). Coste sin permutar: 3.549682997986647E7, Coste con permutacion: 3.548853707975482E7

Permutacion Pos1: (9088(Ciudad: 12892)) -> Pos2: (15657(Ciudad: 1387)). Coste sin permutar: 3.548853707975482E7, Coste con permutacion: 3.548472049217187E7

Permutacion Pos1: (10419(Ciudad: 17843)) -> Pos2: (18100(Ciudad: 684)). Coste sin permutar: 3.548472049217187E7, Coste con permutacion: 3.547920295336677E7

Permutacion Pos1: (14731(Ciudad: 3781)) -> Pos2: (2849(Ciudad: 10296)). Coste sin permutar: 3.547920295336677E7, Coste con permutacion: 3.547435679175898E7

Permutacion Pos1: (3771(Ciudad: 5130)) -> Pos2: (13804(Ciudad: 3078)). Coste sin permutar: 3.547435679175898E7, Coste con permutacion: 3.546596668840253E7

Permutacion Pos1: (591(Ciudad: 8015)) -> Pos2: (4015(Ciudad: 10475)). Coste sin permutar: 3.546596668840253E7, Coste con permutacion: 3.546164265588358E7

Permutacion Pos1: (15708(Ciudad: 15043)) -> Pos2: (2003(Ciudad: 6828)). Coste sin permutar: 3.546164265588358E7, Coste con permutacion: 3.545441720860705E7

Permutacion Pos1: (9004(Ciudad: 13053)) -> Pos2: (14720(Ciudad: 15374)). Coste sin permutar: 3.545441720860705E7, Coste con permutacion: 3.54503212474755E7

Permutacion Pos1: (13723(Ciudad: 17632)) -> Pos2: (15606(Ciudad: 17681)). Coste sin permutar: 3.54503212474755E7, Coste con permutacion: 3.5444483375206105E7

Permutacion Pos1: (7094(Ciudad: 828)) -> Pos2: (9489(Ciudad: 1481)). Coste sin permutar: 3.5444483375206105E7, Coste con permutacion: 3.543674963309048E7

Permutacion Pos1: (16188(Ciudad: 15621)) -> Pos2: (13759(Ciudad: 5395)). Coste sin permutar: 3.543674963309048E7, Coste con permutacion: 3.543209892802088E7

Permutacion Pos1: (14303(Ciudad: 7537)) -> Pos2: (3985(Ciudad: 6638)). Coste sin permutar: 3.543209892802088E7, Coste con permutacion: 3.542774592708569E7

Permutacion Pos1: (9281(Ciudad: 14089)) -> Pos2: (594(Ciudad: 13453)). Coste sin permutar: 3.542774592708569E7, Coste con permutacion: 3.542162510776328E7

Permutacion Pos1: (11634(Ciudad: 13714)) -> Pos2: (15023(Ciudad: 10101)). Coste sin permutar: 3.542162510776328E7, Coste con permutacion: 3.5416758417366885E7

Permutacion Pos1: (17374(Ciudad: 18317)) -> Pos2: (15099(Ciudad: 16206)). Coste sin permutar: 3.5416758417366885E7, Coste con permutacion: 3.540610844125935E7

Permutacion Pos1: (12416(Ciudad: 8825)) -> Pos2: (17175(Ciudad: 9704)). Coste sin permutar: 3.540610844125935E7, Coste con permutacion: 3.540224738386343E7

Permutacion Pos1: (11189(Ciudad: 8098)) -> Pos2: (16099(Ciudad: 17496)). Coste sin permutar: 3.540224738386343E7, Coste con permutacion: 3.539801531052047E7

Permutacion Pos1: (1448(Ciudad: 17376)) -> Pos2: (10709(Ciudad: 9305)). Coste sin permutar: 3.539801531052047E7, Coste con permutacion: 3.539190272873472E7

Permutacion Pos1: (6280(Ciudad: 2979)) -> Pos2: (7070(Ciudad: 14814)). Coste sin permutar: 3.539190272873472E7, Coste con permutacion: 3.53876470347197E7

Permutacion Pos1: (154(Ciudad: 728)) -> Pos2: (8802(Ciudad: 8010)). Coste sin permutar: 3.53876470347197E7, Coste con permutacion: 3.538130847482578E7

Permutacion Pos1: (12426(Ciudad: 11706)) -> Pos2: (13345(Ciudad: 6604)). Coste sin permutar: 3.538130847482578E7, Coste con permutacion: 3.5376823066938005E7

Permutacion Pos1: (5194(Ciudad: 13390)) -> Pos2: (6059(Ciudad: 4120)). Coste sin permutar: 3.5376823066938005E7, Coste con permutacion: 3.5372268183858715E7

Permutacion Pos1: (14502(Ciudad: 14818)) -> Pos2: (13028(Ciudad: 6042)). Coste sin permutar: 3.5372268183858715E7, Coste con permutacion: 3.5366128071011044E7

Permutacion Pos1: (9537(Ciudad: 4761)) -> Pos2: (5639(Ciudad: 549)). Coste sin permutar: 3.5366128071011044E7, Coste con permutacion: 3.5362116401016064E7

Permutacion Pos1: (15291(Ciudad: 12367)) -> Pos2: (16805(Ciudad: 8489)). Coste sin permutar: 3.5362116401016064E7, Coste con permutacion: 3.5352521402742445E7

Permutacion Pos1: (13538(Ciudad: 12817)) -> Pos2: (16182(Ciudad: 17555)). Coste sin permutar: 3.5352521402742445E7, Coste con permutacion: 3.534821868140736E7

Permutacion Pos1: (10533(Ciudad: 1306)) -> Pos2: (12167(Ciudad: 703)). Coste sin permutar: 3.534821868140736E7, Coste con permutacion: 3.534301946599181E7

Permutacion Pos1: (16934(Ciudad: 720)) -> Pos2: (9171(Ciudad: 18204)). Coste sin permutar: 3.534301946599181E7, Coste con permutacion: 3.533737735500391E7

Permutacion Pos1: (758(Ciudad: 798)) -> Pos2: (8454(Ciudad: 8043)). Coste sin permutar: 3.533737735500391E7, Coste con permutacion: 3.533464660265647E7

Permutacion Pos1: (8105(Ciudad: 4699)) -> Pos2: (2424(Ciudad: 10204)). Coste sin permutar: 3.533464660265647E7, Coste con permutacion: 3.532932829581505E7

Permutacion Pos1: (13122(Ciudad: 14882)) -> Pos2: (2232(Ciudad: 5441)). Coste sin permutar: 3.532932829581505E7, Coste con permutacion: 3.5323672903114356E7

Permutacion Pos1: (9743(Ciudad: 3674)) -> Pos2: (4765(Ciudad: 12049)). Coste sin permutar: 3.5323672903114356E7, Coste con permutacion: 3.53186844596109E7

Permutacion Pos1: (12024(Ciudad: 6524)) -> Pos2: (10224(Ciudad: 1542)). Coste sin permutar: 3.53186844596109E7, Coste con permutacion: 3.531413665968406E7

Permutacion Pos1: (17679(Ciudad: 6439)) -> Pos2: (9916(Ciudad: 9662)). Coste sin permutar: 3.531413665968406E7, Coste con permutacion: 3.531024180696315E7

Permutacion Pos1: (6828(Ciudad: 14816)) -> Pos2: (3793(Ciudad: 3092)). Coste sin permutar: 3.531024180696315E7, Coste con permutacion: 3.53072055022963E7

Permutacion Pos1: (512(Ciudad: 1948)) -> Pos2: (7667(Ciudad: 14076)). Coste sin permutar: 3.53072055022963E7, Coste con permutacion: 3.529877470884968E7

Permutacion Pos1: (15635(Ciudad: 6554)) -> Pos2: (878(Ciudad: 5071)). Coste sin permutar: 3.529877470884968E7, Coste con permutacion: 3.529437880897566E7

Permutacion Pos1: (12594(Ciudad: 5493)) -> Pos2: (5607(Ciudad: 10667)). Coste sin permutar: 3.529437880897566E7, Coste con permutacion: 3.528961747747217E7

Permutacion Pos1: (15991(Ciudad: 16119)) -> Pos2: (6842(Ciudad: 14026)). Coste sin permutar: 3.528961747747217E7, Coste con permutacion: 3.528293606558084E7

Permutacion Pos1: (2916(Ciudad: 12351)) -> Pos2: (8737(Ciudad: 6772)). Coste sin permutar: 3.528293606558084E7, Coste con permutacion: 3.5276940631163746E7

Permutacion Pos1: (7385(Ciudad: 16316)) -> Pos2: (3520(Ciudad: 1237)). Coste sin permutar: 3.5276940631163746E7, Coste con permutacion: 3.527236960277934E7

Permutacion Pos1: (10451(Ciudad: 9815)) -> Pos2: (12023(Ciudad: 1428)). Coste sin permutar: 3.527236960277934E7, Coste con permutacion: 3.526459705469826E7

Permutacion Pos1: (1509(Ciudad: 14117)) -> Pos2: (177(Ciudad: 5106)). Coste sin permutar: 3.526459705469826E7, Coste con permutacion: 3.525856353054566E7

Permutacion Pos1: (17427(Ciudad: 485)) -> Pos2: (11482(Ciudad: 8120)). Coste sin permutar: 3.525856353054566E7, Coste con permutacion: 3.5254062624406576E7

Permutacion Pos1: (18112(Ciudad: 7659)) -> Pos2: (133(Ciudad: 17091)). Coste sin permutar: 3.5254062624406576E7, Coste con permutacion: 3.5249072689804055E7

Permutacion Pos1: (16262(Ciudad: 16247)) -> Pos2: (16887(Ciudad: 12559)). Coste sin permutar: 3.5249072689804055E7, Coste con permutacion: 3.524185218767445E7

Permutacion Pos1: (1869(Ciudad: 1050)) -> Pos2: (10079(Ciudad: 9811)). Coste sin permutar: 3.524185218767445E7, Coste con permutacion: 3.52355489855908E7

Permutacion Pos1: (7178(Ciudad: 6797)) -> Pos2: (6877(Ciudad: 3271)). Coste sin permutar: 3.52355489855908E7, Coste con permutacion: 3.5231820688128464E7

Permutacion Pos1: (4830(Ciudad: 4552)) -> Pos2: (2145(Ciudad: 8982)). Coste sin permutar: 3.5231820688128464E7, Coste con permutacion: 3.522635996716726E7

Permutacion Pos1: (1232(Ciudad: 12206)) -> Pos2: (6169(Ciudad: 14636)). Coste sin permutar: 3.522635996716726E7, Coste con permutacion: 3.521860063906615E7

Permutacion Pos1: (8662(Ciudad: 2722)) -> Pos2: (7194(Ciudad: 11631)). Coste sin permutar: 3.521860063906615E7, Coste con permutacion: 3.5213238413139895E7

Permutacion Pos1: (2184(Ciudad: 16173)) -> Pos2: (6592(Ciudad: 10133)). Coste sin permutar: 3.5213238413139895E7, Coste con permutacion: 3.521007403097294E7

Permutacion Pos1: (12411(Ciudad: 8668)) -> Pos2: (231(Ciudad: 13076)). Coste sin permutar: 3.521007403097294E7, Coste con permutacion: 3.520280337177813E7

Permutacion Pos1: (14537(Ciudad: 16804)) -> Pos2: (12123(Ciudad: 18029)). Coste sin permutar: 3.520280337177813E7, Coste con permutacion: 3.519788563345346E7

Permutacion Pos1: (9370(Ciudad: 13541)) -> Pos2: (12925(Ciudad: 567)). Coste sin permutar: 3.519788563345346E7, Coste con permutacion: 3.519055486449779E7

Permutacion Pos1: (7997(Ciudad: 16738)) -> Pos2: (6952(Ciudad: 2253)). Coste sin permutar: 3.519055486449779E7, Coste con permutacion: 3.518437157495653E7

Permutacion Pos1: (2276(Ciudad: 14810)) -> Pos2: (2481(Ciudad: 5310)). Coste sin permutar: 3.518437157495653E7, Coste con permutacion: 3.517986424882447E7

Permutacion Pos1: (15657(Ciudad: 1097)) -> Pos2: (2690(Ciudad: 12892)). Coste sin permutar: 3.517986424882447E7, Coste con permutacion: 3.517236291104503E7

Permutacion Pos1: (2965(Ciudad: 535)) -> Pos2: (11793(Ciudad: 226)). Coste sin permutar: 3.517236291104503E7, Coste con permutacion: 3.516782996703902E7

Permutacion Pos1: (12155(Ciudad: 1327)) -> Pos2: (11871(Ciudad: 17678)). Coste sin permutar: 3.516782996703902E7, Coste con permutacion: 3.515545240051196E7

Permutacion Pos1: (7906(Ciudad: 16554)) -> Pos2: (11129(Ciudad: 13165)). Coste sin permutar: 3.515545240051196E7, Coste con permutacion: 3.514961246191847E7

Permutacion Pos1: (9585(Ciudad: 9545)) -> Pos2: (234(Ciudad: 17076)). Coste sin permutar: 3.514961246191847E7, Coste con permutacion: 3.514545382651345E7

Permutacion Pos1: (16183(Ciudad: 502)) -> Pos2: (9700(Ciudad: 13957)). Coste sin permutar: 3.514545382651345E7, Coste con permutacion: 3.5140691493773535E7

Permutacion Pos1: (9803(Ciudad: 12811)) -> Pos2: (14984(Ciudad: 1810)). Coste sin permutar: 3.5140691493773535E7, Coste con permutacion: 3.513661268584307E7

Permutacion Pos1: (7547(Ciudad: 17528)) -> Pos2: (16755(Ciudad: 2677)). Coste sin permutar: 3.513661268584307E7, Coste con permutacion: 3.513228135468682E7

Permutacion Pos1: (1666(Ciudad: 8171)) -> Pos2: (773(Ciudad: 5029)). Coste sin permutar: 3.513228135468682E7, Coste con permutacion: 3.512825806474851E7

Permutacion Pos1: (3626(Ciudad: 10161)) -> Pos2: (15571(Ciudad: 5556)). Coste sin permutar: 3.512825806474851E7, Coste con permutacion: 3.512349158937555E7

Permutacion Pos1: (4077(Ciudad: 6862)) -> Pos2: (864(Ciudad: 4019)). Coste sin permutar: 3.512349158937555E7, Coste con permutacion: 3.511540307700552E7

Permutacion Pos1: (4738(Ciudad: 15049)) -> Pos2: (13938(Ciudad: 8967)). Coste sin permutar: 3.511540307700552E7, Coste con permutacion: 3.511268695937734E7

Permutacion Pos1: (8395(Ciudad: 10687)) -> Pos2: (3963(Ciudad: 1235)). Coste sin permutar: 3.511268695937734E7, Coste con permutacion: 3.510938484552468E7

Permutacion Pos1: (11921(Ciudad: 10286)) -> Pos2: (3005(Ciudad: 17536)). Coste sin permutar: 3.510938484552468E7, Coste con permutacion: 3.5102170700828634E7

Permutacion Pos1: (9743(Ciudad: 6329)) -> Pos2: (650(Ciudad: 12049)). Coste sin permutar: 3.5102170700828634E7, Coste con permutacion: 3.5096812779660754E7

Permutacion Pos1: (18043(Ciudad: 8770)) -> Pos2: (1132(Ciudad: 7080)). Coste sin permutar: 3.5096812779660754E7, Coste con permutacion: 3.508915822414404E7

Permutacion Pos1: (362(Ciudad: 16848)) -> Pos2: (14102(Ciudad: 7406)). Coste sin permutar: 3.508915822414404E7, Coste con permutacion: 3.508528281794081E7

Permutacion Pos1: (1915(Ciudad: 15168)) -> Pos2: (2405(Ciudad: 14615)). Coste sin permutar: 3.508528281794081E7, Coste con permutacion: 3.508088774549595E7

Permutacion Pos1: (9349(Ciudad: 16582)) -> Pos2: (10608(Ciudad: 984)). Coste sin permutar: 3.508088774549595E7, Coste con permutacion: 3.507497460171415E7

Permutacion Pos1: (18419(Ciudad: 15996)) -> Pos2: (9740(Ciudad: 16575)). Coste sin permutar: 3.507497460171415E7, Coste con permutacion: 3.506973640717412E7

Permutacion Pos1: (13737(Ciudad: 16752)) -> Pos2: (17217(Ciudad: 17865)). Coste sin permutar: 3.506973640717412E7, Coste con permutacion: 3.506461263941206E7

Permutacion Pos1: (10657(Ciudad: 4654)) -> Pos2: (11563(Ciudad: 1617)). Coste sin permutar: 3.506461263941206E7, Coste con permutacion: 3.505828186509675E7

Permutacion Pos1: (4572(Ciudad: 3509)) -> Pos2: (8958(Ciudad: 10486)). Coste sin permutar: 3.505828186509675E7, Coste con permutacion: 3.5053732057594545E7

Permutacion Pos1: (13376(Ciudad: 1123)) -> Pos2: (9052(Ciudad: 16428)). Coste sin permutar: 3.5053732057594545E7, Coste con permutacion: 3.505037424559795E7

Permutacion Pos1: (8906(Ciudad: 7858)) -> Pos2: (15403(Ciudad: 5252)). Coste sin permutar: 3.505037424559795E7, Coste con permutacion: 3.5046899176928565E7

Permutacion Pos1: (11511(Ciudad: 9960)) -> Pos2: (11044(Ciudad: 4586)). Coste sin permutar: 3.5046899176928565E7, Coste con permutacion: 3.504199753721811E7

Permutacion Pos1: (1422(Ciudad: 9355)) -> Pos2: (11317(Ciudad: 6070)). Coste sin permutar: 3.504199753721811E7, Coste con permutacion: 3.503661195914317E7

Permutacion Pos1: (14882(Ciudad: 2751)) -> Pos2: (5994(Ciudad: 8157)). Coste sin permutar: 3.503661195914317E7, Coste con permutacion: 3.5029733161308624E7

Permutacion Pos1: (13090(Ciudad: 17687)) -> Pos2: (13031(Ciudad: 11575)). Coste sin permutar: 3.5029733161308624E7, Coste con permutacion: 3.501859390390125E7

Permutacion Pos1: (6502(Ciudad: 14116)) -> Pos2: (144(Ciudad: 1442)). Coste sin permutar: 3.501859390390125E7, Coste con permutacion: 3.5010808585430585E7

Permutacion Pos1: (16085(Ciudad: 4926)) -> Pos2: (3050(Ciudad: 18436)). Coste sin permutar: 3.5010808585430585E7, Coste con permutacion: 3.500625764529033E7

Permutacion Pos1: (3909(Ciudad: 12175)) -> Pos2: (13125(Ciudad: 2948)). Coste sin permutar: 3.500625764529033E7, Coste con permutacion: 3.500042894579391E7

Permutacion Pos1: (15193(Ciudad: 13989)) -> Pos2: (17090(Ciudad: 12682)). Coste sin permutar: 3.500042894579391E7, Coste con permutacion: 3.499519272951065E7

Permutacion Pos1: (9594(Ciudad: 6633)) -> Pos2: (4836(Ciudad: 11243)). Coste sin permutar: 3.499519272951065E7, Coste con permutacion: 3.498760212872377E7

Permutacion Pos1: (18224(Ciudad: 16824)) -> Pos2: (10471(Ciudad: 17390)). Coste sin permutar: 3.498760212872377E7, Coste con permutacion: 3.498363088197062E7

Permutacion Pos1: (1551(Ciudad: 941)) -> Pos2: (8468(Ciudad: 4988)). Coste sin permutar: 3.498363088197062E7, Coste con permutacion: 3.497849044121685E7

Permutacion Pos1: (2388(Ciudad: 8855)) -> Pos2: (1835(Ciudad: 15166)). Coste sin permutar: 3.497849044121685E7, Coste con permutacion: 3.4974377676245674E7

Permutacion Pos1: (361(Ciudad: 14454)) -> Pos2: (12612(Ciudad: 8475)). Coste sin permutar: 3.4974377676245674E7, Coste con permutacion: 3.4969256817882985E7

